consumer_id,consumer_name,consumer_type,connection_type,tariff_category,district,area,address,latitude,longitude,sanctioned_load_kw,meter_number,installation_date,base_consumption,is_anomalous
MN-IMP-000978,Oinam Kharam,residential,single_phase,BPL Category,Imphal West,Chingmeirong,"Chingmeirong, Imphal West, Manipur",24.796271,93.885492,3.95,MNP181955,2019-08-07,7.9,False
MN-BIS-000979,Okram Maram,residential,single_phase,Domestic LT-I,Bishnupur,Nambol,"Nambol, Bishnupur, Manipur",24.620932,93.775098,5.01,MNP449970,2022-11-26,10.03,False
MN-CHU-000980,Yumnam Zou,residential,three_phase,BPL Category,Churachandpur,Henglep,"Henglep, Churachandpur, Manipur",24.387566,93.792833,1.69,MNP875758,2020-12-16,3.38,False
MN-IMP-000981,Raj Medicity,commercial,three_phase,Commercial HT,Imphal East,Sagolband,"Sagolband, Imphal East, Manipur",24.798573,93.972109,17.14,MNP525468,2020-10-02,34.28,False
MN-IMP-000982,Big Bazaar Imphal,commercial,three_phase,Commercial LT,Imphal East,Koirengei,"Koirengei, Imphal East, Manipur",24.83001,93.98313,10.83,MNP516814,2022-09-23,21.66,False
MN-BIS-000983,Usham Khoibu,residential,single_phase,BPL Category,Bishnupur,Toubul,"Toubul, Bishnupur, Manipur",24.601385,93.826334,3.16,MNP953957,2021-06-02,6.32,False
MN-IMP-000984,Leishangthem Tangkhul,residential,single_phase,Domestic LT-II,Imphal West,Chingmeirong,"Chingmeirong, Imphal West, Manipur",24.815305,93.937925,4.64,MNP994376,2020-11-15,9.27,False
MN-THO-000985,Pukhrambam Singh,residential,single_phase,BPL Category,Thoubal,Leisho,"Leisho, Thoubal, Manipur",24.671433,94.019257,5.64,MNP974825,2022-01-06,11.29,False
MN-SEN-000986,Kalpana Monsang,residential,single_phase,Domestic LT-I,Senapati,Tadubi,"Tadubi, Senapati, Manipur",25.338919,94.095796,5.38,MNP695148,2019-08-08,10.76,False
MN-THO-000987,Maipaksana Rongmei,residential,three_phase,Domestic LT-I,Thoubal,Wangjing,"Wangjing, Thoubal, Manipur",24.627407,94.071061,2.38,MNP509611,2023-08-25,4.76,False
MN-BIS-000988,Wangkhem Liangmai,residential,single_phase,Domestic LT-II,Bishnupur,Toubul,"Toubul, Bishnupur, Manipur",24.584534,93.800342,5.9,MNP197770,2023-01-16,11.81,False
MN-THO-000989,Sanatombi Thadou,residential,single_phase,Domestic LT-II,Thoubal,Thoubal Bazar,"Thoubal Bazar, Thoubal, Manipur",24.685654,94.055175,4.77,MNP397604,2022-11-07,9.54,False
MN-IMP-000990,Heisnam Chiru,residential,single_phase,Domestic LT-II,Imphal West,Kongba,"Kongba, Imphal West, Manipur",24.789345,93.946296,3.73,MNP530819,2021-10-24,7.47,False
MN-IMP-000991,Geetarani Meetei,residential,single_phase,Domestic LT-I,Imphal West,Keishampat,"Keishampat, Imphal West, Manipur",24.776636,93.891412,5.04,MNP236243,2022-11-07,10.08,False
MN-CHA-000992,Naoba Hmar,residential,single_phase,BPL Category,Chandel,Machi,"Machi, Chandel, Manipur",24.446889,94.115307,1.61,MNP581250,2022-06-17,3.23,False
MN-THO-000993,Jilangamba Chothe,residential,single_phase,BPL Category,Thoubal,Heirok,"Heirok, Thoubal, Manipur",24.6839,93.951713,4.67,MNP614807,2021-06-04,9.33,False
MN-IMP-000994,Elangbam Mao,residential,single_phase,BPL Category,Imphal East,Khongman,"Khongman, Imphal East, Manipur",24.847918,93.960636,2.56,MNP930835,2022-05-03,5.11,False
MN-THO-000995,Sagolsem Zeliang,residential,single_phase,BPL Category,Thoubal,Khongjom,"Khongjom, Thoubal, Manipur",24.670487,94.072569,3.96,MNP292355,2020-02-02,7.92,False
MN-SEN-000996,Ningombam Lamkang,residential,three_phase,BPL Category,Senapati,Senapati Town,"Senapati Town, Senapati, Manipur",25.393407,93.960334,3.77,MNP406068,2020-04-07,7.54,False
MN-BIS-000997,CMC Imphal,commercial,three_phase,Shops & Establishments,Bishnupur,Toubul,"Toubul, Bishnupur, Manipur",24.621845,93.879396,13.33,MNP227119,2021-12-08,26.65,False
MN-IMP-000998,Bidyarani Liangmai,residential,single_phase,Domestic LT-I,Imphal West,Naoremthong,"Naoremthong, Imphal West, Manipur",24.806,93.918689,3.28,MNP630647,2023-10-03,6.57,False
MN-IMP-000999,Umakanta Rongmei,residential,three_phase,Domestic LT-II,Imphal West,Kongba,"Kongba, Imphal West, Manipur",24.75922,93.940571,2.21,MNP139609,2023-12-12,4.42,False
MN-THO-001000,Hemabati Thangal,residential,single_phase,BPL Category,Thoubal,Lilong,"Lilong, Thoubal, Manipur",24.630979,93.993507,5.42,MNP788938,2022-08-24,10.84,False
